pickup_datetime,dropoff_datetime,trip_distance,passenger_count,payment_amount,duration
24/01/16 14:56,24/01/16 15:06,1.3,1,8.8,10
24/01/16 14:56,24/01/16 15:10,1.52,1,13.56,14
24/01/16 14:57,24/01/16 15:16,5.49,1,25.38,19
24/01/16 14:58,24/01/16 15:21,4.6,1,24.12,23
24/01/16 14:58,24/01/16 15:11,1.77,1,10.3,13
24/01/16 14:59,24/01/16 15:07,0.99,1,7.3,8
24/01/16 14:59,24/01/16 15:17,2.33,2,13.8,18
24/01/16 14:59,24/01/16 15:07,0.85,1,7.8,8
24/01/16 15:00,24/01/16 15:32,11.53,1,43.56,32
24/01/16 15:00,24/01/16 15:07,1.36,2,7.8,7
24/01/16 15:01,24/01/16 15:10,2.67,1,12.96,9
24/01/16 15:02,24/01/16 15:09,1.74,2,8.8,7
24/01/16 15:02,24/01/16 15:15,2.29,1,10.8,13
24/01/16 15:03,24/01/16 15:20,10.8,1,31.35,17
24/01/16 15:03,24/01/16 15:12,1.6,1,11.15,9
24/01/16 15:04,24/01/16 15:12,1.45,1,9.96,8
24/01/16 15:04,24/01/16 15:13,1.2,1,7.8,9
24/01/16 15:05,24/01/16 15:19,2.2,1,13.8,14
24/01/16 15:06,24/01/16 15:18,1.93,1,12.8,12
24/01/16 15:06,24/01/16 15:18,1.95,1,11.8,12
24/01/16 15:06,24/01/16 15:11,1.1,1,7.05,5
24/01/16 15:07,24/01/16 15:14,1,2,8.16,7
24/01/16 15:08,24/01/16 15:18,2.06,2,12.36,10
24/01/16 15:08,24/01/16 15:19,2.02,1,10.3,11
24/01/16 15:09,24/01/16 15:20,5.1,1,18.3,11
24/01/16 15:09,24/01/16 15:16,1.12,2,8.76,7
24/01/16 15:10,24/01/16 15:20,1.22,2,8.8,10
24/01/16 15:11,24/01/16 15:16,0.7,1,7.55,5
24/01/16 15:11,24/01/16 15:27,3,1,13.8,16
24/01/16 15:12,24/01/16 15:21,0.9,2,8.3,9
24/01/16 15:12,24/01/16 15:22,1,1,10.55,10
24/01/16 15:12,24/01/16 15:36,8.8,1,39.34,24
24/01/16 15:13,24/01/16 15:29,2.24,1,14.8,16
24/01/16 15:14,24/01/16 15:24,1.7,1,11.8,10
24/01/16 15:14,24/01/16 15:21,0.7,1,8.84,7
24/01/16 15:14,24/01/16 15:25,1.11,4,10.56,11
24/01/16 15:15,24/01/16 15:20,0.58,1,5.8,5
24/01/16 15:15,24/01/16 15:37,3.66,1,20.16,22
24/01/16 15:16,24/01/16 15:30,1.67,1,13,14
24/01/16 15:17,24/01/16 15:34,2.34,2,14.8,17
24/01/16 15:17,24/01/16 15:30,2.7,1,14.16,13
24/01/16 15:17,24/01/16 15:24,1.18,1,9.49,7
24/01/16 15:18,24/01/16 15:28,2.89,1,13.56,10
24/01/16 15:19,24/01/16 15:23,0.83,1,7.25,4
24/01/16 15:20,24/01/16 15:29,1.8,3,11.76,9
24/01/16 15:20,24/01/16 15:26,0.7,2,7.56,6
24/01/16 15:21,24/01/16 15:28,0.86,1,6.8,7
24/01/16 15:21,24/01/16 15:43,3.9,1,22.34,22
24/01/16 15:21,24/01/16 15:30,1.44,2,9.96,9
24/01/16 15:22,24/01/16 15:35,2.8,1,12.3,13
24/01/16 15:22,24/01/16 15:33,2.35,1,10.8,11
24/01/16 15:23,24/01/16 15:36,2.6,1,13.8,13
24/01/16 15:23,24/01/16 15:33,1.17,1,9.96,10
24/01/16 15:24,24/01/16 15:35,1.46,2,11.16,11
24/01/16 15:24,24/01/16 15:35,1.73,1,9.3,11
24/01/16 15:25,24/01/16 15:32,1.2,1,9.1,7
24/01/16 15:25,24/01/16 15:34,1.1,1,8.3,9
24/01/16 15:26,24/01/16 15:44,1.89,1,13.3,18
24/01/16 15:26,24/01/16 15:36,1.3,2,10.55,10
24/01/16 15:27,24/01/16 15:54,18.8,1,57,27
24/01/16 15:27,24/01/16 15:36,1.2,2,7.8,9
24/01/16 15:28,24/01/16 15:41,1.9,1,12.95,13
24/01/16 15:28,24/01/16 15:33,0.75,1,6.96,5
24/01/16 15:29,24/01/16 15:43,3.15,1,12.8,14
24/01/16 15:29,24/01/16 15:35,0.78,4,6.3,6
24/01/16 15:30,24/01/16 15:42,1.63,1,11.3,12
24/01/16 15:30,24/01/16 15:44,1.72,1,13.56,14
24/01/16 15:30,24/01/16 15:36,1.23,1,7.3,6
24/01/16 15:31,24/01/16 15:42,1.8,1,11.3,11
24/01/16 15:32,24/01/16 16:19,18,2,69.99,47
24/01/16 15:32,24/01/16 15:45,1.81,1,10.3,13
24/01/16 15:32,24/01/16 15:45,2.8,1,12.3,13
24/01/16 15:33,24/01/16 15:40,1.6,1,8.3,7
24/01/16 15:33,24/01/16 15:40,0.95,2,8.16,7
24/01/16 15:34,24/01/16 15:43,1.59,1,10.3,9
24/01/16 15:34,24/01/16 15:45,2.1,1,11.8,11
24/01/16 15:35,24/01/16 15:50,1.32,2,11.8,15
24/01/16 15:35,24/01/16 15:50,1.7,1,12.8,15
24/01/16 15:35,24/01/16 15:39,0.63,1,6.3,4
24/01/16 15:36,24/01/16 16:03,7,1,28.3,27
24/01/16 15:37,24/01/16 15:56,3.41,1,16.3,19
24/01/16 15:37,24/01/16 15:42,0.9,1,7.55,5
24/01/16 15:37,24/01/16 15:43,0.82,1,8.16,6
24/01/16 15:39,24/01/16 15:52,2.42,3,14.16,13
24/01/16 15:40,24/01/16 15:56,2.7,1,15.95,16
24/01/16 15:40,24/01/16 15:53,2.4,1,11.8,13
24/01/16 15:40,24/01/16 16:06,5.1,4,20.3,26
24/01/16 15:41,24/01/16 15:50,1.4,3,9.96,9
24/01/16 15:41,24/01/16 16:11,18.24,1,58.34,30
24/01/16 15:42,24/01/16 15:50,0.92,1,8.8,8
24/01/16 15:42,24/01/16 15:53,1.36,1,10.3,11
24/01/16 15:43,24/01/16 16:08,6.94,1,24.3,25
24/01/16 15:43,24/01/16 16:05,6.92,1,25.8,22
24/01/16 15:44,24/01/16 15:52,1.44,2,10.79,8
24/01/16 15:45,24/01/16 16:01,5.4,1,21.3,16
24/01/16 15:45,24/01/16 15:50,0.9,2,7.56,5
24/01/16 15:46,24/01/16 16:05,7.7,2,25.3,19
24/01/16 15:46,24/01/16 15:51,1.03,1,6.3,5
24/01/16 15:47,24/01/16 15:55,0.9,1,9.3,8
24/01/16 15:47,24/01/16 15:55,0.98,1,6.3,8
24/01/16 15:47,24/01/16 15:59,2.5,1,12.3,12
24/01/16 15:48,24/01/16 15:53,0.7,1,5.8,5
24/01/16 15:49,24/01/16 16:02,2.4,1,11.8,13
24/01/16 15:49,24/01/16 15:57,0.59,1,7.3,8
24/01/16 15:49,24/01/16 16:16,9.73,1,45.41,27
24/01/16 15:50,24/01/16 16:08,3.4,1,18.35,18
24/01/16 15:51,24/01/16 15:55,0.7,1,6.95,4
24/01/16 15:52,24/01/16 16:07,2.19,1,11.8,15
24/01/16 15:52,24/01/16 16:05,2.1,1,10.8,13
24/01/16 15:53,24/01/16 16:15,3.32,1,19.56,22
24/01/16 15:54,24/01/16 16:00,0.8,2,6.3,6
24/01/16 15:54,24/01/16 16:04,1.1,1,8.8,10
24/01/16 15:55,24/01/16 16:13,3.61,1,15.8,18
24/01/16 15:56,24/01/16 16:04,1.52,1,8.8,8
24/01/16 15:56,24/01/16 16:05,1.89,2,10.8,9
24/01/16 15:57,24/01/16 16:03,1.1,1,8.5,6
24/01/16 15:57,24/01/16 16:07,1.2,1,8.8,10
24/01/16 15:57,24/01/16 16:08,1.81,1,11.76,11
24/01/16 15:58,24/01/16 16:09,1.24,1,11.62,11
24/01/16 15:59,24/01/16 16:05,1.2,1,7.8,6
24/01/16 15:59,24/01/16 16:03,0.9,1,7.25,4
24/01/16 16:00,24/01/16 16:19,6.8,1,22.3,19
24/01/16 16:00,24/01/16 16:11,1.19,2,8.8,11
24/01/16 16:00,24/01/16 16:12,1.7,2,12.7,12
24/01/16 16:01,24/01/16 16:13,2.27,4,12.3,12
24/01/16 16:01,24/01/16 16:07,0.9,1,6.3,6
24/01/16 16:02,24/01/16 16:10,1.6,1,10.7,8
24/01/16 16:02,24/01/16 16:14,1.3,1,11.16,12
24/01/16 16:03,24/01/16 16:11,1.28,1,9.96,8
24/01/16 16:04,24/01/16 16:25,3.5,1,16.3,21
24/01/16 16:04,24/01/16 16:15,2.6,1,11.3,11
24/01/16 16:05,24/01/16 16:15,1.2,1,9.8,10
24/01/16 16:06,24/01/16 16:11,1.1,1,6.3,5
24/01/16 16:06,24/01/16 16:18,1.34,3,11.62,12
24/01/16 16:07,24/01/16 16:12,1.3,1,8.15,5
24/01/16 16:07,24/01/16 16:25,2.1,2,14.3,18
24/01/16 16:08,24/01/16 16:12,0.8,1,5.8,4
24/01/16 16:09,24/01/16 16:26,6.66,1,26.76,17
24/01/16 16:09,24/01/16 16:24,3.6,2,15.8,15
24/01/16 16:10,24/01/16 16:21,1.7,1,10.8,11
24/01/16 16:11,24/01/16 16:29,2.88,1,14.3,18
24/01/16 16:11,24/01/16 16:41,5.29,1,24.8,30
24/01/16 16:12,24/01/16 16:21,2.03,1,11.62,9
24/01/16 16:12,24/01/16 16:45,17.69,1,78.8,33
24/01/16 16:13,24/01/16 16:25,1.9,1,12.85,12
24/01/16 16:14,24/01/16 16:19,1.35,3,8.16,5
24/01/16 16:15,24/01/16 16:23,2.1,1,11.6,8
24/01/16 16:15,24/01/16 16:27,1.61,1,9.8,12
24/01/16 16:16,24/01/16 16:20,0.84,1,6.84,4
24/01/16 16:17,24/01/16 16:27,1.4,1,9.8,10
24/01/16 16:18,24/01/16 16:36,4.4,1,19.3,18
24/01/16 16:19,24/01/16 16:26,1.1,3,8.76,7
24/01/16 16:20,24/01/16 16:25,0.72,1,6.96,5
24/01/16 16:21,24/01/16 16:43,2.6,1,18.8,22
24/01/16 16:22,24/01/16 16:31,1.6,1,10.3,9
24/01/16 16:22,24/01/16 16:27,0.9,1,8.15,5
24/01/16 16:23,24/01/16 16:36,2.2,1,16.63,13
24/01/16 16:24,24/01/16 16:55,17.9,2,101.75,31
24/01/16 16:24,24/01/16 16:37,2.07,1,10.8,13
24/01/16 16:25,24/01/16 16:49,3.78,2,21.96,24
24/01/16 16:25,24/01/16 16:32,0.86,2,6.8,7
24/01/16 16:26,24/01/16 16:38,1.3,1,12.96,12
24/01/16 16:26,24/01/16 16:32,2.19,1,14.3,6
24/01/16 16:27,24/01/16 16:41,3.27,1,16.56,14
24/01/16 16:27,24/01/16 16:57,16.3,2,52.8,30
24/01/16 16:28,24/01/16 16:41,2.3,2,14.1,13
24/01/16 16:29,24/01/16 16:36,1.01,1,8.76,7
24/01/16 16:29,24/01/16 16:57,4.3,1,24.36,28
24/01/16 16:30,24/01/16 16:43,0.92,3,11.16,13
24/01/16 16:31,24/01/16 16:58,4.7,1,23.8,27
24/01/16 16:31,24/01/16 16:50,7.09,3,23.3,19
24/01/16 16:32,24/01/16 17:06,5.22,2,25.8,34
24/01/16 16:32,24/01/16 16:40,1.1,1,7.3,8
24/01/16 16:33,24/01/16 16:37,0.79,1,6.8,4
24/01/16 16:33,24/01/16 16:44,2.05,3,13.39,11
24/01/16 16:34,24/01/16 16:41,0.9,1,8.3,7
24/01/16 16:34,24/01/16 16:40,1,1,7.8,6
24/01/16 16:35,24/01/16 16:58,2.7,1,18.8,23
24/01/16 16:35,24/01/16 16:48,2.1,1,13.55,13
24/01/16 16:36,24/01/16 16:57,11.03,1,49.19,21
24/01/16 16:36,24/01/16 16:47,1.9,1,10.8,11
24/01/16 16:37,24/01/16 16:48,4.8,1,18.95,11
24/01/16 16:38,24/01/16 16:50,1.78,2,12.36,12
24/01/16 16:38,24/01/16 16:50,2.2,3,12.95,12
24/01/16 16:39,24/01/16 16:46,1.11,1,9.12,7
24/01/16 16:40,24/01/16 16:48,1,3,11.3,8
24/01/16 16:40,24/01/16 16:54,2.3,1,13.3,14
24/01/16 16:41,24/01/16 16:49,1.6,1,8.3,8
24/01/16 16:42,24/01/16 16:46,1.1,1,6.3,4
24/01/16 16:42,24/01/16 17:11,5.5,1,26.76,29
24/01/16 16:43,24/01/16 16:55,1.2,1,11.3,12
24/01/16 16:44,24/01/16 16:49,1.27,1,8.3,5
24/01/16 16:44,24/01/16 16:48,0.6,1,4.8,4
24/01/16 16:45,24/01/16 16:56,6.9,1,22.8,11
24/01/16 16:45,24/01/16 16:59,2.96,2,15.38,14
24/01/16 16:46,24/01/16 17:21,19.87,2,70.01,35
24/01/16 16:46,24/01/16 16:51,0.7,1,8.19,5
24/01/16 16:47,24/01/16 17:03,2.8,1,15.96,16
24/01/16 16:47,24/01/16 16:58,1.66,4,9.8,11
24/01/16 16:47,24/01/16 17:03,5.6,1,19.8,16
24/01/16 16:48,24/01/16 16:57,1.1,1,10.55,9
24/01/16 16:49,24/01/16 17:01,1.75,1,12.88,12
24/01/16 16:49,24/01/16 17:52,13.64,2,50.8,63
24/01/16 16:50,24/01/16 17:06,2,2,14.15,16
24/01/16 16:50,24/01/16 16:58,1.29,1,7.8,8
24/01/16 16:51,24/01/16 16:59,1.24,2,7.8,8
24/01/16 16:51,24/01/16 17:04,1.58,3,9.8,13
24/01/16 16:52,24/01/16 17:01,1.5,1,10.39,9
24/01/16 16:52,24/01/16 17:01,2.52,2,11.76,9
24/01/16 16:53,24/01/16 17:08,1.93,1,13.56,15
24/01/16 16:54,24/01/16 17:10,2.5,4,13.3,16
24/01/16 16:54,24/01/16 17:30,3.4,1,22.8,36
24/01/16 16:55,24/01/16 17:10,2.4,2,12.3,15
24/01/16 16:56,24/01/16 17:05,1,1,9.35,9
24/01/16 16:56,24/01/16 17:20,10.1,1,36.84,24
24/01/16 16:56,24/01/16 17:17,3.9,2,15.8,21
24/01/16 16:57,24/01/16 17:04,0.6,1,8.15,7
24/01/16 16:58,24/01/16 17:09,2.22,1,12.36,11
24/01/16 16:58,24/01/16 17:04,0.7,2,6.3,6
24/01/16 17:00,24/01/16 17:12,1.34,2,11.76,12
24/01/16 17:00,24/01/16 17:15,1.96,1,14.75,15
24/01/16 17:01,24/01/16 17:12,2,1,12.95,11
24/01/16 17:01,24/01/16 17:17,1.88,2,15.34,16
24/01/16 17:02,24/01/16 17:21,5.09,2,18.8,19
24/01/16 17:02,24/01/16 17:09,1.8,1,8.3,7
24/01/16 17:03,24/01/16 17:31,7.06,1,30.96,28
24/01/16 17:03,24/01/16 17:38,5.88,1,31.56,35
24/01/16 17:04,24/01/16 17:16,1.1,1,11.15,12
24/01/16 17:05,24/01/16 17:12,1.3,1,7.8,7
24/01/16 17:06,24/01/16 17:18,5.71,1,20.8,12
24/01/16 17:06,24/01/16 17:36,11.94,2,42.3,30
24/01/16 17:08,24/01/16 17:17,1.5,1,12.25,9
24/01/16 17:09,24/01/16 17:18,1.05,1,9.96,9
24/01/16 17:10,24/01/16 17:45,20.9,1,69.99,35
24/01/16 17:10,24/01/16 17:14,0.63,3,6.96,4
24/01/16 17:11,24/01/16 17:38,8.95,1,34.84,27
24/01/16 17:11,24/01/16 17:19,1.64,1,8.8,8
24/01/16 17:12,24/01/16 17:17,1.05,1,8.16,5
24/01/16 17:13,24/01/16 17:28,1.71,1,14.16,15
24/01/16 17:13,24/01/16 17:26,2.42,1,13.56,13
24/01/16 17:14,24/01/16 17:19,1,1,6.3,5
24/01/16 17:15,24/01/16 17:23,0.9,1,9.95,8
24/01/16 17:16,24/01/16 17:21,0.82,1,8.84,5
24/01/16 17:16,24/01/16 17:29,2.01,3,10.8,13
24/01/16 17:16,24/01/16 17:24,1.31,2,9,8
24/01/16 17:17,24/01/16 17:36,7.25,1,23.8,19
24/01/16 17:18,24/01/16 17:25,1.3,1,7.3,7
24/01/16 17:19,24/01/16 17:24,0.88,3,7.3,5
24/01/16 17:20,24/01/16 17:26,0.95,1,8.16,6
24/01/16 17:21,24/01/16 17:26,0.63,1,6.84,5
24/01/16 17:21,24/01/16 17:32,1.8,1,11.15,11
24/01/16 17:22,24/01/16 17:28,0.8,1,7.8,6
24/01/16 17:23,24/01/16 17:28,0.75,1,6.6,5
24/01/16 17:23,24/01/16 17:31,0.85,1,8.76,8
24/01/16 17:24,24/01/16 17:35,2.34,1,12.36,11
24/01/16 17:24,24/01/16 17:49,5.69,2,25.56,25
24/01/16 17:25,24/01/16 17:30,0.7,1,6.3,5
24/01/16 17:25,24/01/16 17:34,1.2,1,9.8,9
24/01/16 17:26,24/01/16 17:37,1.7,1,10.3,11
24/01/16 17:26,24/01/16 17:32,0.7,1,8.3,6
24/01/16 17:27,24/01/16 17:42,2.21,1,14.76,15
24/01/16 17:27,24/01/16 17:31,0.7,2,6.3,4
24/01/16 17:28,24/01/16 17:33,1.18,1,7.8,5
24/01/16 17:28,24/01/16 17:38,1.7,2,11.75,10
24/01/16 17:29,24/01/16 17:39,1.26,1,8.8,10
24/01/16 17:30,24/01/16 17:39,1.1,1,9.36,9
24/01/16 17:31,24/01/16 18:00,2.36,1,18.8,29
24/01/16 17:32,24/01/16 17:42,1.5,1,11.16,10
24/01/16 17:32,24/01/16 17:46,2.3,1,15.35,14
24/01/16 17:32,24/01/16 17:39,1.5,1,8.8,7
24/01/16 17:33,24/01/16 17:42,0.8,1,7.8,9
24/01/16 17:33,24/01/16 17:46,2.34,2,13.56,13
24/01/16 17:33,24/01/16 17:46,2.1,2,10.3,13
24/01/16 17:34,24/01/16 17:41,1.5,1,8.3,7
24/01/16 17:35,24/01/16 18:16,7.6,3,33.3,41
24/01/16 17:36,24/01/16 17:41,0.69,1,5.8,5
24/01/16 17:37,24/01/16 17:43,0.82,2,6.8,6
24/01/16 17:37,24/01/16 17:43,1.18,1,8.76,6
24/01/16 17:37,24/01/16 17:46,0.97,1,7.8,9
24/01/16 17:38,24/01/16 17:44,0.7,2,6.3,6
24/01/16 17:38,24/01/16 18:07,2.1,2,19.8,29
24/01/16 17:39,24/01/16 17:51,1.1,1,9.8,12
24/01/16 17:39,24/01/16 17:57,1.17,1,14.16,18
24/01/16 17:40,24/01/16 17:49,1.88,1,9.3,9
24/01/16 17:40,24/01/16 17:48,1.7,2,9.95,8
24/01/16 17:41,24/01/16 17:45,0.6,1,6.35,4
24/01/16 17:41,24/01/16 18:07,5,1,20.3,26
24/01/16 17:42,24/01/16 17:53,2.09,2,11.88,11
24/01/16 17:42,24/01/16 17:53,1.2,2,11.44,11
24/01/16 17:42,24/01/16 18:15,6.91,1,32.76,33
24/01/16 17:43,24/01/16 18:05,5.5,2,24.54,22
24/01/16 17:43,24/01/16 17:51,1,1,8.3,8
24/01/16 17:44,24/01/16 18:20,6.13,1,32.3,36
24/01/16 17:44,24/01/16 17:56,1.77,1,10.3,12
24/01/16 17:46,24/01/16 17:55,1.3,2,10.8,9
24/01/16 17:46,24/01/16 18:12,4.46,1,19.3,26
24/01/16 17:46,24/01/16 18:11,2.4,2,20.35,25
24/01/16 17:47,24/01/16 17:52,1.24,1,8.5,5
24/01/16 17:47,24/01/16 18:10,1.94,1,17.3,23
24/01/16 17:48,24/01/16 17:55,0.8,2,8.5,7
24/01/16 17:49,24/01/16 17:54,0.52,1,7.54,5
24/01/16 17:49,24/01/16 18:04,3.57,1,17.76,15
24/01/16 17:50,24/01/16 17:54,0.7,1,5.8,4
24/01/16 17:50,24/01/16 17:54,0.7,1,5.8,4
24/01/16 17:50,24/01/16 18:05,1.3,1,11.3,15
24/01/16 17:51,24/01/16 18:05,2.07,1,13.5,14
24/01/16 17:52,24/01/16 17:57,1.08,1,8.3,5
24/01/16 17:52,24/01/16 18:13,9.42,1,33.36,21
24/01/16 17:52,24/01/16 17:56,0.72,1,6.36,4
24/01/16 17:54,24/01/16 18:27,6.68,1,27.8,33
24/01/16 17:54,24/01/16 18:06,1.54,2,10.3,12
24/01/16 17:54,24/01/16 18:06,2.57,1,14.12,12
24/01/16 17:56,24/01/16 18:03,1.62,1,9.3,7
24/01/16 17:56,24/01/16 18:17,2.78,3,17.76,21
24/01/16 17:57,24/01/16 18:02,0.85,2,6.96,5
24/01/16 17:57,24/01/16 18:13,2.1,1,12.3,16
24/01/16 17:58,24/01/16 18:09,1.36,1,8.8,11
24/01/16 17:58,24/01/16 18:33,17.12,3,47.8,35
24/01/16 17:59,24/01/16 18:09,1.8,2,9.3,10
24/01/16 17:59,24/01/16 18:10,1.79,1,11.76,11
24/01/16 18:00,24/01/16 18:05,0.98,1,6.8,5
24/01/16 18:00,24/01/16 18:08,1.16,1,9.36,8
24/01/16 18:01,24/01/16 18:07,0.83,2,6.3,6
24/01/16 18:01,24/01/16 18:17,3.95,2,18,16
24/01/16 18:02,24/01/16 18:11,1,1,9.35,9
24/01/16 18:03,24/01/16 18:39,18.29,1,70.01,36
24/01/16 18:03,24/01/16 18:13,2.01,3,11.76,10
24/01/16 18:03,24/01/16 18:15,1.64,1,12.36,12
24/01/16 18:04,24/01/16 18:14,1.75,2,9.3,10
24/01/16 18:05,24/01/16 18:14,1.36,2,9.96,9
24/01/16 18:05,24/01/16 18:16,1.9,1,12.85,11
24/01/16 18:06,24/01/16 18:24,9.2,1,38.79,18
24/01/16 18:06,24/01/16 18:23,3.35,2,17.3,17
24/01/16 18:07,24/01/16 18:13,0.97,2,7.8,6
24/01/16 18:07,24/01/16 18:20,2,4,12.95,13
24/01/16 18:08,24/01/16 18:12,0.57,1,5.3,4
24/01/16 18:08,24/01/16 18:24,3.2,1,13.8,16
24/01/16 18:09,24/01/16 18:16,0.8,1,6.8,7
24/01/16 18:10,24/01/16 18:40,9,1,30.3,30
24/01/16 18:10,24/01/16 18:28,3.06,1,13.8,18
24/01/16 18:10,24/01/16 18:21,1.71,1,10.3,11
24/01/16 18:11,24/01/16 18:22,1.6,1,11.6,11
24/01/16 18:11,24/01/16 18:15,1.11,1,7.56,4
24/01/16 18:12,24/01/16 18:31,4.75,1,21.96,19
24/01/16 18:12,24/01/16 18:21,1.6,1,8.8,9
24/01/16 18:13,24/01/16 18:17,0.62,1,5.3,4
24/01/16 18:13,24/01/16 18:27,2,1,11.3,14
24/01/16 18:14,24/01/16 18:18,0.7,1,6.62,4
24/01/16 18:15,24/01/16 18:24,2,1,11.3,9
24/01/16 18:15,24/01/16 18:32,2.9,2,13.8,17
24/01/16 18:15,24/01/16 18:55,17.1,2,63.35,40
24/01/16 18:16,24/01/16 18:20,1.11,3,7.56,4
24/01/16 18:16,24/01/16 18:28,2.1,1,11.5,12
24/01/16 18:17,24/01/16 18:33,4.27,2,17,16
24/01/16 18:18,24/01/16 18:32,4.66,1,18.96,14
24/01/16 18:18,24/01/16 18:27,1.34,1,9.8,9
24/01/16 18:18,24/01/16 18:42,1.9,1,17.3,24
24/01/16 18:19,24/01/16 18:32,3.1,2,15.36,13
24/01/16 18:19,24/01/16 18:31,1,1,9.3,12
24/01/16 18:20,24/01/16 18:47,5,3,24.3,27
24/01/16 18:21,24/01/16 18:27,0.58,1,7.56,6
24/01/16 18:21,24/01/16 18:30,2.38,1,10.3,9
24/01/16 18:22,24/01/16 18:32,1.76,1,11.76,10
24/01/16 18:24,24/01/16 18:59,19,1,52.8,35
24/01/16 18:24,24/01/16 18:46,1.5,1,17.15,22
24/01/16 18:25,24/01/16 18:34,1.6,1,9.3,9
24/01/16 18:25,24/01/16 18:41,2.8,3,16.8,16
24/01/16 18:26,24/01/16 18:31,0.8,2,6.3,5
24/01/16 18:26,24/01/16 18:38,1.36,3,9.3,12
24/01/16 18:28,24/01/16 18:53,2.4,2,15.8,25
24/01/16 18:28,24/01/16 19:14,21.01,2,70.01,46
24/01/16 18:29,24/01/16 18:40,1.8,1,14.13,11
24/01/16 18:29,24/01/16 18:58,17.1,2,95.34,29
24/01/16 18:30,24/01/16 18:50,4.2,2,22.25,20
24/01/16 18:31,24/01/16 18:37,1,1,6.8,6
24/01/16 18:31,24/01/16 18:42,1.99,4,10.3,11
24/01/16 18:32,24/01/16 18:42,3.62,1,15.36,10
24/01/16 18:32,24/01/16 18:43,1.9,1,9.3,11
24/01/16 18:33,24/01/16 19:04,17.53,1,93.96,31
24/01/16 18:34,24/01/16 18:42,1.4,1,8.3,8
24/01/16 18:34,24/01/16 18:45,1.6,1,11.16,11
24/01/16 18:35,24/01/16 18:43,1.5,1,9.38,8
24/01/16 18:35,24/01/16 18:45,1.25,1,10.38,10
24/01/16 18:36,24/01/16 18:49,6.8,1,26.6,13
24/01/16 18:36,24/01/16 18:40,1.05,1,7.56,4
24/01/16 18:36,24/01/16 18:47,0.8,1,8.8,11
24/01/16 18:37,24/01/16 18:45,1.2,1,9.35,8
24/01/16 18:37,24/01/16 18:52,5.3,1,20.8,15
24/01/16 18:38,24/01/16 18:42,0.61,1,5.8,4
24/01/16 18:38,24/01/16 18:50,1.6,1,11.05,12
24/01/16 18:39,24/01/16 18:43,0.7,3,6.96,4
24/01/16 18:39,24/01/16 18:51,2.51,1,14.12,12
24/01/16 18:40,24/01/16 18:55,3.22,1,17.16,15
24/01/16 18:40,24/01/16 18:52,3.1,1,14.75,12
24/01/16 18:40,24/01/16 18:46,1.2,2,7.3,6
24/01/16 18:41,24/01/16 18:50,1.35,1,9.96,9
24/01/16 18:41,24/01/16 18:55,2.35,1,14.75,14
24/01/16 18:41,24/01/16 18:51,0.6,1,9.3,10
24/01/16 18:41,24/01/16 19:06,8.7,1,28.8,25
24/01/16 18:42,24/01/16 18:53,1.5,1,11.15,11
24/01/16 18:42,24/01/16 18:49,0.9,2,7.3,7
24/01/16 18:42,24/01/16 19:11,3.8,2,20.3,29
24/01/16 18:43,24/01/16 18:55,1.85,1,12.36,12
24/01/16 18:43,24/01/16 18:56,3.43,1,16.3,13
24/01/16 18:44,24/01/16 18:58,4.13,1,18.96,14
24/01/16 18:45,24/01/16 18:52,2.2,1,10.7,7
24/01/16 18:46,24/01/16 19:18,8.1,1,33,32
24/01/16 18:46,24/01/16 19:07,10.7,1,45.39,21
24/01/16 18:46,24/01/16 18:51,0.9,1,5.8,5
24/01/16 18:46,24/01/16 19:39,19.29,1,52.8,53
24/01/16 18:47,24/01/16 19:01,1.69,1,11.8,14
24/01/16 18:47,24/01/16 19:03,2.8,2,16.55,16
24/01/16 18:48,24/01/16 18:55,1,1,10.14,7
24/01/16 18:48,24/01/16 19:04,3.7,1,14.8,16
24/01/16 18:48,24/01/16 18:56,0.86,1,8.5,8
24/01/16 18:48,24/01/16 19:00,0.8,2,10.55,12
24/01/16 18:49,24/01/16 18:54,0.8,1,6.96,5
24/01/16 18:49,24/01/16 19:27,17.71,1,70.01,38
24/01/16 18:50,24/01/16 18:58,1,1,11.15,8
24/01/16 18:50,24/01/16 19:05,3.55,1,17.76,15
24/01/16 18:50,24/01/16 18:54,0.69,4,5.3,4
24/01/16 18:51,24/01/16 19:00,1.9,2,11.15,9
24/01/16 18:51,24/01/16 19:13,4.1,1,18.3,22
24/01/16 18:52,24/01/16 19:00,1.6,2,8.3,8
24/01/16 18:52,24/01/16 18:59,1.2,1,9.36,7
24/01/16 18:52,24/01/16 19:19,5.7,2,28.55,27
24/01/16 18:52,24/01/16 19:02,1.73,1,9.8,10
24/01/16 18:53,24/01/16 19:06,1.9,1,12,13
24/01/16 18:54,24/01/16 19:02,1.22,1,9.36,8
24/01/16 18:54,24/01/16 18:58,0.65,1,6.89,4
24/01/16 18:54,24/01/16 19:03,1.2,1,9.8,9
24/01/16 18:55,24/01/16 19:07,2.45,2,13.56,12
24/01/16 18:55,24/01/16 19:03,1.18,2,9.36,8
24/01/16 18:56,24/01/16 19:00,0.64,1,6.3,4
24/01/16 18:56,24/01/16 19:07,1.87,1,9.8,11
24/01/16 18:57,24/01/16 19:03,1.09,1,7.3,6
24/01/16 18:57,24/01/16 19:13,10.16,1,29.3,16
24/01/16 18:58,24/01/16 19:09,2.06,1,12.36,11
